,DT predictions,RF predictions,GB predictions,ET predictions,Ensemble of the four ,Real values
3562,5.53,5.525999999999991,5.602406238003983,5.503599999999993,5.540501559500992,5.53
9698,6.5,5.562200000000001,5.487753013925678,5.573199999999998,5.78078825348142,5.73
3372,4.88,4.878099999999999,4.776987554591452,4.7406999999999995,4.818946888647862,4.88
8163,6.14,6.149399999999989,6.100104192396276,6.116799999999991,6.126576048099064,6.15
2919,5.5,5.295400000000001,5.348692116418948,4.644700000000001,5.1971980291047375,3.5
11172,5.87,5.8736000000000015,5.910473747864665,5.881900000000001,5.883993436966167,5.88
2119,5.46,5.464200000000002,5.340057621966021,5.462800000000002,5.431764405491506,5.47
8481,6.23,6.011700000000001,6.264297668560264,6.051900000000001,6.139474417140066,5.45
10084,7.44,7.4400000000000155,7.4373390772739505,7.438200000000012,7.438884769318495,7.44
12410,7.44,5.7330000000000005,5.760951862814838,5.804700000000001,6.18466296570371,5.67
13137,6.770000000000002,6.769999999999991,6.832815672290633,6.76899999999999,6.785453918072654,6.77
7363,5.25,5.257099999999996,5.218352200909677,5.273799999999998,5.249813050227417,5.26
7149,7.590000000000002,7.5900000000000025,7.601170966982618,7.5914000000000055,7.593142741745657,7.59
14452,4.0,5.9087999999999985,5.441482546289986,4.895299999999999,5.061395636572496,8.0
6946,5.69,5.675600000000003,5.744962268052992,5.678500000000003,5.6972655670132495,5.67
12802,5.900000000000001,5.899999999999991,5.902848447287556,5.918199999999995,5.9052621118218855,5.9
4829,6.75,6.7496,6.727854994344202,6.7495,6.744238748586051,6.75
11349,6.53,6.529399999999985,6.46079773462324,6.530499999999986,6.5126744336558025,6.54
13343,6.610000000000005,6.61000000000001,6.5536505294416205,6.61040000000001,6.596012632360411,6.62
1720,5.72,5.716200000000006,5.590154268938799,5.716100000000011,5.685613567234705,5.72
14108,6.83,6.200900000000003,6.1293483194429825,5.323100000000002,6.120837079860747,6.8
14054,5.25,6.403000000000005,6.050697284920158,5.968000000000005,5.917924321230043,4.75
10297,7.480000000000001,7.48010000000001,7.4098672986979865,7.481100000000011,7.462766824674502,7.48
12038,7.540000000000003,7.538399999999992,7.446185458299117,7.535999999999991,7.515146364574775,7.54
11729,7.91,7.909999999999996,7.911044465866966,7.910699999999995,7.910436116466739,7.91
8085,5.1499999999999995,5.167700000000001,5.338451951481736,5.1942,5.2125879878704335,5.15
7471,7.28,7.280099999999983,7.25221658626711,7.280399999999983,7.273179146566769,7.28
10023,7.58,7.58000000000001,7.5776041299761285,7.576200000000011,7.578451032494038,7.58
9648,6.620000000000003,6.620000000000004,6.567693567692085,6.620800000000004,6.6071233919230234,6.62
12875,5.73,5.140200000000001,5.158932651733147,5.071399999999998,5.275133162933286,5.5
5340,4.99,4.983700000000003,5.019032298752149,5.005400000000004,4.999533074688039,4.99
5568,4.91,5.300700000000002,5.427355133158315,4.8954,5.13336378328958,4.11
5202,7.13,7.129899999999997,7.0888495785417485,7.131899999999996,7.120162394635436,7.13
10189,4.0,5.477099999999999,5.836127911962177,6.412499999999997,5.431431977990544,5.33
8515,5.44,5.8657,5.966060171690233,5.842600000000001,5.778590042922559,6.19
10419,5.950000000000001,5.955699999999999,5.9444048323119425,5.9497,5.9499512080779855,5.96
9787,4.55,5.073800000000003,5.591247615776321,5.595,5.202511903944081,5.0
11574,6.9399999999999995,6.939900000000014,6.9309307569600636,6.939400000000009,6.9375576892400215,6.94
9301,4.86,4.767300000000003,5.291648971623642,4.533200000000003,4.8630372429059125,4.11
7917,7.72,7.720200000000018,7.734692800740374,7.721200000000015,7.724023200185102,7.72
836,5.950000000000001,5.948300000000001,5.935602453981366,5.8639,5.924450613495342,5.95
218,7.950000000000001,7.950800000000011,7.905119592178957,7.95430000000001,7.940054898044744,7.96
6110,7.460000000000002,7.460000000000005,7.461956546846771,7.460200000000004,7.460539136711696,7.46
5725,5.8500000000000005,5.853600000000012,5.8883539797751,5.858000000000009,5.862488494943781,5.86
5999,6.08,6.079600000000002,6.1134883891842335,6.0760000000000005,6.087272097296059,6.08
11848,7.519999999999998,7.51999999999999,7.502098205756489,7.5204999999999895,7.515649551439116,7.52
327,4.84,4.8351999999999995,4.836032022141109,4.9028,4.853508005535277,4.85
3187,6.879999999999998,6.879999999999996,6.857998279114355,6.881699999999996,6.874924569778586,6.88
3233,6.72,6.720000000000016,6.731189751320498,6.718000000000012,6.722297437830131,6.72
1491,7.650000000000001,7.648899999999987,7.643786567823712,7.649099999999988,7.647946641955922,7.65
2512,4.88,6.117300000000003,6.204493501408884,6.044499999999999,5.811573375352221,5.57
2081,6.900000000000004,6.899999999999988,6.93846109840017,6.900299999999987,6.909690274600037,6.9
14433,6.6,4.615300000000001,5.488093065085812,5.9901,5.673373266271453,3.25
7729,7.88,6.649900000000002,6.233355638830466,6.842100000000004,6.9013389097076185,7.25
11647,5.58,5.5733999999999995,5.582971034321861,5.5811,5.579367758580465,5.58
4367,7.24,6.951000000000002,6.650397088670737,6.991000000000003,6.9580992721676855,7.31
12007,5.9,5.728999999999994,5.682005328928164,5.775899999999994,5.771726332232038,6.7
8689,5.77,5.929800000000003,5.873743984518997,4.992899999999997,5.641610996129749,4.93
13915,3.56,3.909600000000001,3.9968468110534974,3.7180999999999984,3.7961367027633743,3.9
11733,6.95,6.950000000000006,6.892602521189484,6.949600000000006,6.935550630297374,6.95
8812,5.04,5.041300000000005,5.301150689597721,5.033400000000004,5.103962672399433,5.05
3070,5.74,5.732600000000008,5.64779305951037,5.7354000000000065,5.713948264877596,5.74
5369,6.54,6.153900000000001,5.784616970235664,6.465299999999998,6.2359542425589165,6.17
10642,7.200000000000002,7.200000000000006,7.2032097676348155,7.199900000000007,7.200777441908707,7.2
4787,6.86,6.86000000000001,6.808445819390936,6.861500000000009,6.847486454847739,6.86
47,7.78,7.779999999999982,7.773006768191555,7.780599999999984,7.778401692047881,7.78
487,5.95,5.520300000000002,5.782950490775273,5.845999999999998,5.774812622693819,4.87
12789,6.480000000000002,6.480000000000009,6.498784537820433,6.480500000000009,6.484821134455114,6.48
1989,0.0,0.0,0.16527097853313064,0.0,0.04131774463328266,0.0
7784,6.680000000000004,6.679999999999992,6.723166947612469,6.679899999999996,6.690766736903115,6.68
568,6.45,6.450000000000004,6.456007693330343,6.451800000000003,6.4519519233325875,6.45
13946,4.93,5.3881,5.002929781718721,5.290899999999999,5.15298244542968,5.38
5933,7.050000000000001,7.049999999999994,6.98946552421816,7.050999999999992,7.035116381054537,7.05
5391,5.11,5.106300000000007,5.090962052728856,5.0202000000000035,5.081865513182216,5.11
12223,4.67,5.4982000000000015,5.645201895040196,5.6587999999999985,5.368050473760049,6.86
3891,6.630000000000001,6.629999999999996,6.696439966713731,6.630199999999997,6.6466599916784315,6.63
4696,7.029999999999999,7.029399999999984,7.027492069360119,7.028499999999984,7.028848017340021,7.03
8757,4.43,4.427100000000003,4.370841200953176,4.4234,4.412835300238295,4.44
11492,0.0,0.0,0.19847867191654991,0.0,0.04961966797913748,0.0
8121,7.039999999999999,7.0399999999999965,7.016813250563798,7.039599999999996,7.034103312640947,7.04
10520,6.76,5.453700000000005,5.320663571840586,5.510900000000005,5.761315892960148,5.45
907,6.64,6.3157999999999985,6.488455089086332,6.310899999999996,6.4387887722715815,6.34
1611,6.86,6.86010000000001,6.862264873270416,6.858800000000011,6.8602912183176095,6.86
188,4.89,4.886099999999995,4.9267985151335685,4.953399999999998,4.91407462878339,4.89
9509,4.56,3.7687999999999975,5.069787073378373,4.1206999999999985,4.379821768344592,4.14
1320,8.13,8.129999999999997,8.098839544290096,8.128699999999998,8.121884886072522,8.13
5743,6.919999999999999,6.919899999999993,6.922687151697528,6.9164999999999965,6.919771787924379,6.92
9737,4.26,4.587800000000002,4.777607801154662,4.4262000000000015,4.512901950288667,2.8
8534,6.200000000000002,6.200600000000001,6.145972672021425,6.201400000000001,6.186993168005358,6.2
7441,4.77,4.468299999999998,5.059440830598651,4.216500000000002,4.628560207649663,4.82
3204,6.35,6.557500000000008,6.533001985494234,6.487600000000009,6.482025496373563,6.46
1225,7.029999999999999,7.029999999999983,6.988892547299981,7.0291999999999835,7.019523136824986,7.03
14189,6.0,6.112600000000002,5.850254594418472,6.1930999999999985,6.038988648604618,5.4
8925,7.490000000000001,7.489900000000007,7.516093704365454,7.4892000000000065,7.496298426091367,7.49
9125,3.71,3.6826999999999988,4.938381568315971,3.9842,4.078820392078993,3.79
1368,6.659999999999998,6.660100000000001,6.610481644843662,6.658399999999998,6.647245411210915,6.66
5888,5.200000000000001,5.200299999999993,4.912803326431321,5.042999999999993,5.089025831607827,5.2
12462,6.44,6.44010000000001,6.433337755831257,6.442500000000007,6.438984438957818,6.44
476,4.95,4.921799999999997,5.05377098286882,4.884499999999996,4.952517745717203,3.67
4420,7.41,7.4099999999999975,7.405546968723664,7.4099999999999975,7.408886742180915,7.41
8302,5.5,5.5701,6.059160103661724,5.594600000000001,5.680965025915431,8.0
7532,4.95,5.323199999999998,5.420855422223207,5.038499999999998,5.183138855555801,4.71
5422,6.7299999999999995,6.729600000000009,6.720203309814056,6.72770000000001,6.726875827453519,6.73
373,5.89,5.7072,5.841505304773047,5.845299999999998,5.821001326193262,5.97
10137,7.21,7.2100000000000035,7.224106166606445,7.210200000000004,7.213576541651613,7.21
1606,6.44,6.439600000000009,6.51764541578668,6.4393000000000065,6.459136353946675,6.44
3488,6.28,6.279799999999986,6.309281017657915,6.280499999999986,6.287395254414471,6.28
13638,6.299999999999998,6.299999999999998,6.250815249571127,6.299799999999998,6.28765381239278,6.3
8992,9.11,9.105600000000003,8.739865421668728,9.1026,9.014516355417182,9.11
4115,5.6,6.054800000000003,6.057983060880223,7.137200000000007,6.212495765220058,5.5
5070,0.0,0.0,0.23171455726514129,0.0,0.05792863931628532,0.0
8880,6.33,5.5363999999999995,5.9334092397682,5.250000000000001,5.7624523099420495,6.83
13886,5.78,5.791199999999999,5.540021332730567,6.2549,5.841530333182641,6.36
286,4.08,4.3758,4.659325713703278,4.327700000000001,4.36070642842582,3.92
542,7.25,7.2467000000000015,7.235643217733061,7.244400000000004,7.2441858044332665,7.25
1533,3.62,4.720800000000001,4.739630874361151,4.970500000000002,4.512732718590288,5.07
14270,0.0,0.0,0.09357128944788229,0.0,0.023392822361970572,0.0
12690,5.41,4.8543,4.7902834621132,4.651,4.9263958655283,4.17
4653,7.330000000000002,7.329900000000009,7.374972497842636,7.328200000000009,7.340768124460665,7.33
7407,8.49,8.492000000000006,8.426233134027605,8.493700000000004,8.475483283506904,8.5
4233,6.32,6.320400000000006,6.2389030028072705,6.321800000000004,6.30027575070182,6.32
6888,5.5,5.7838,5.511106186099478,5.727699999999998,5.630651546524869,6.92
5279,6.11,6.1098000000000106,6.125561997957507,6.10990000000001,6.113815499489382,6.11
9646,7.22,7.223500000000014,7.193753449337837,7.225100000000014,7.215588362334467,7.22
3351,6.830000000000005,6.830000000000007,6.7794456235635,6.829200000000006,6.8171614058908805,6.83
10392,6.25,6.355599999999997,5.8700361680520245,6.228899999999999,6.176134042013005,5.92
1270,7.180000000000004,7.180399999999992,7.23005336452321,7.181699999999991,7.1930383411308,7.18
6455,7.730000000000002,7.73000000000001,7.718292890303033,7.731900000000012,7.727548222575765,7.73
8061,7.709999999999999,7.710100000000007,7.689239835158272,7.7150000000000105,7.706084958789572,7.71
13687,8.06,8.06009999999998,8.023426504788526,8.060999999999984,8.051131626197122,8.06
5659,4.33,4.6152000000000015,4.798277609344477,4.7041,4.6118944023361195,4.44
3857,5.02,5.015599999999996,5.025782997987533,5.038999999999999,5.025095749496882,5.03
11406,7.0,7.0,6.946178977527949,7.000799999999999,6.986744744381987,7.0
3955,7.5,7.5,7.533698694061915,7.5004,7.5085246735154785,7.5
8248,5.78,5.3486,5.544404697639348,6.169099999999999,5.7105261744098375,5.75
1562,6.27,4.977099999999999,5.179039135778556,5.176499999999997,5.400659783944638,4.36
27,8.03,8.029899999999982,8.023079177392486,8.026099999999987,8.027269794348113,8.02
4031,5.9,5.683600000000001,5.729118365596036,5.840500000000004,5.78830459139901,6.06
6820,7.620000000000002,7.620000000000004,7.588398775405803,7.619100000000004,7.611874693851453,7.62
3371,4.8,4.800000000000001,4.807544707435644,4.7829999999999995,4.797636176858911,4.8
2095,7.2,7.200100000000007,7.203386636663184,7.201300000000007,7.2011966591658,7.2
3753,6.58,6.571500000000007,6.610918998700676,6.570500000000007,6.583229749675172,6.57
7646,0.0,0.0,0.4015129767528615,0.0,0.10037824418821538,0.0
11017,4.88,5.064599999999998,5.355384757038669,5.185299999999996,5.121321189259666,4.5
8972,4.23,4.265699999999998,4.331943528221526,4.2105,4.259535882055381,3.67
7873,6.310000000000001,6.306799999999994,6.245886819317424,6.309699999999995,6.293096704829353,6.31
2753,7.45,7.450000000000009,7.410571688312229,7.450000000000009,7.440142922078062,7.45
6734,7.02,6.834899999999997,6.509315002664449,6.781499999999999,6.786428750666111,6.49
2614,6.919999999999999,6.916599999999994,6.927996830340781,6.912699999999998,6.919324207585193,6.92
1747,4.76,4.3850999999999996,5.137063347478994,4.170799999999999,4.613240836869748,4.56
8834,6.480000000000002,6.480000000000009,6.477854814495604,6.479700000000009,6.479388703623906,6.48
3478,4.9,5.895299999999999,5.408363435940085,5.761399999999996,5.49126585898502,5.88
1418,8.24,8.240400000000005,8.193655734843865,8.233900000000007,8.226988933710969,8.24
8893,7.090000000000002,7.090700000000002,7.09781527513837,7.087500000000006,7.091503818784595,7.09
10994,6.0,6.001099999999999,6.005601789995645,6.000899999999997,6.001900447498911,6.0
7764,5.930000000000001,5.937199999999998,5.900480290136272,5.923800000000001,5.922870072534067,5.93
9036,7.86,7.859600000000012,7.859513432453404,7.855000000000013,7.858528358113357,7.85
13682,6.590000000000002,6.589999999999999,6.518129829705974,6.590200000000001,6.572082457426493,6.59
8323,6.9399999999999995,6.939900000000014,6.965666918341826,6.938700000000006,6.946066729585461,6.94
8922,7.519999999999998,7.51999999999999,7.479221558357894,7.518799999999991,7.509505389589469,7.52
12270,7.680000000000002,7.677499999999989,7.645582541083407,7.676199999999987,7.669820635270846,7.68
9024,7.900000000000001,7.900599999999986,7.886859209411467,7.90499999999999,7.898114802352861,7.9
3087,5.870000000000001,5.870200000000003,5.849488294722613,5.855800000000001,5.861372073680655,5.87
4640,7.300000000000003,7.299999999999992,7.331955894479954,7.296899999999993,7.3072139736199855,7.3
10132,7.63,7.629999999999996,7.608759574556028,7.630699999999997,7.624864893639005,7.63
1547,5.079999999999999,5.079599999999996,5.07196385424122,5.1039999999999965,5.083890963560303,5.08
385,8.85,8.857400000000004,8.683680466184104,8.854100000000006,8.811295116546027,8.87
1217,7.63,7.629999999999996,7.679451108794095,7.628099999999998,7.641887777198523,7.63
2589,6.489999999999999,6.490000000000006,6.506975149903079,6.487200000000006,6.493543787475772,6.49
2802,7.480000000000001,7.48000000000001,7.493930613155669,7.479400000000011,7.483332653288922,7.48
9733,6.53,5.890699999999998,5.70658947458755,6.194299999999996,6.080397368646886,6.75
8918,6.72,6.7201000000000155,6.76831915169983,6.718000000000013,6.731604787924964,6.72
10815,3.52,3.958799999999999,4.179572113683157,4.136299999999999,3.948668028420789,3.7
311,7.3400000000000025,7.3400000000000025,7.333039921756437,7.338200000000004,7.337809980439111,7.34
5496,7.200000000000002,7.200000000000006,7.221063083545613,7.199000000000005,7.205015770886407,7.2
13840,3.29,3.7605999999999993,4.071551118433942,3.6371999999999995,3.689837779608485,4.14
13907,6.0,4.302599999999996,4.359041864052359,4.4750999999999985,4.7841854660130885,5.7
8883,4.29,5.0927,5.392496535929792,4.894099999999997,4.917324133982447,4.64
1714,7.32,7.320000000000011,7.330500724019418,7.319600000000009,7.32252518100486,7.32
2998,7.550000000000002,7.547099999999992,7.603710164719636,7.543699999999992,7.561127541179905,7.54
2582,7.96,7.960700000000007,7.91173136389655,7.957800000000009,7.947557840974142,7.96
9781,6.710000000000001,6.710000000000003,6.7644592431430475,6.709100000000002,6.723389810785764,6.71
14419,5.2,5.056100000000003,5.179945286790428,5.320200000000004,5.189061321697609,5.0
977,6.650000000000004,6.649999999999988,6.614065999076233,6.649099999999989,6.640791499769054,6.65
10095,8.090000000000002,8.089100000000006,8.070330636979158,8.08440000000001,8.083457659244793,8.09
13799,6.03,6.030199999999987,5.885474504643304,6.031799999999989,5.994368626160821,6.03
13235,7.99,7.989400000000007,7.980119011062533,7.990700000000007,7.987554752765637,7.99
11511,6.72,6.719300000000015,6.750482236291205,6.722400000000014,6.728045559072808,6.72
2315,6.45,6.297500000000003,5.8983601472998615,6.288199999999998,6.233515036824965,6.64
8222,5.54,5.471100000000002,5.596024948518466,5.501599999999996,5.527181237129616,5.54
4874,5.76,6.1429,6.057494927790972,5.947999999999997,5.977098731947742,6.28
2459,4.75,4.597399999999996,5.378077388805668,4.729199999999995,4.863669347201415,4.69
3585,5.21,5.9102,5.581288221731174,5.990499999999998,5.672997055432793,7.36
